text_hash,semantic_seat_level,semantic_row_position,semantic_winning_route,semantic_name_status,semantic_identity_check,semantic_distribution_type,semantic_visibility,semantic_is_fc_early,semantic_is_random,semantic_source,semantic_schema_version
05bfba52ab3e0299bdbc5e6e7e571603756a64d85f655e64ca5d8d312a7821ab,アリーナ,不明,不明,本人名義,確認なし,不明,不明,1,0,qwen_semantic_compact,target_free_semantic_v1
05cc0f944d15a752809b70f265dcb0bd8e79a416a1c1fb413e47c3343c14421c,不明,不明,FC初期,不明,不明,不明,通常,1,0,qwen15_reused,target_free_semantic_v1
05ce5da3f265ebfe83ba259c43831fc993157cf2a954c12fcc938e53be66e11a,立見,中列,不明,本人名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
05d6f177bb1b92ac28b3c442fdaa762818587ab7582ed2f2ab8bd1497a9491d5,スタンド,中列,FC初期,不明,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
05db59e5e540310098005dfae7d163048df5a12026f3625f3b769257209bbe36,スタンド,中列,制作開放,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
05dd1194e4fd3c78ffa98885bb78b8f54b7af3891423c75d83b88fda01653617,不明,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
05e2e6f227463f66ba2c2f1b211737e46b79d930145d6c574593c25f620894df,スタンド,後方,一般,不明,不明,同行,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
060b1462effece5d089fa4498d7cb1efc52b2cbc0c7717157466d987c55a411f,バルコニー,不明,FC初期,他人名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
06254398409ba63aa5cec83fdc7fcc5c1fd142a4a971c578308f024c46c3ebd3,アリーナ,不明,FC初期,不明,確認あり,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0626e16d7381e907ba3339c563576f0f0b6350fbe3183130b25165241ae7f202,スタンド,不明,復活,女性名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0636643fd4bb326f0da0297d88b3a0516a12c2c24db8ed45e9bd72a955ae0834,不明,不明,FC初期,本人名義,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0637ef01b3115ff316c8e1561789960a85c232f9628c86e374a0f0494f738e0c,スタンド,中列,FC初期,男性名義,確認なし,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
063d0d87dca45e1eadfdd276da528985c8429ef14f13e5d9ebd22bd5caab35a7,不明,前方,復活,本人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
064693355174411e9a2b40500e3c40a806920c5262a8f825471415e0e7faefe2,不明,不明,制作開放,名義変更可,不明,番手選択,通常,0,0,qwen15_reused,target_free_semantic_v1
0649366c9b6dfe2189687ca76d5281e56d3e4e3f08473a5c4eba037e84a44f06,不明,不明,不明,他人名義,確認あり,不明,通常,1,0,qwen15_reused,target_free_semantic_v1
064e2e25cf0ae07f715d5f956327473e42a80d42123c4863e844581134f3e068,不明,中列,不明,不明,不明,不明,不明,0,1,qwen_semantic_compact,target_free_semantic_v1
0658a3bd171d00a20ea8343a2b3c278825a15019f54185d3ab7d5ac0d2f72f14,バルコニー,後方,FC初期,不明,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
065f1a19217cd669b7e7476edf1c3dac0f6d096b75c023b6eafc1fb5549e3e04,バルコニー,中列,FC初期,他人名義,確認なし,単独,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0669623712ae09d8521b58dc2e26838632c6497682e723773efb170d4e07bcd3,バルコニー,中列,FC初期,女性名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
066aaca7be2905f21ea02dae411086144f447927b4cd3f9b0123ea00bfbaf8cc,不明,不明,不明,本人名義,不明,同行,不明,0,0,qwen15_reused,target_free_semantic_v1
06800d39f87cdcdc56f50ebb005b1676f87bc18982a3e02ea99b19f5c5304140,不明,前方,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
068c60e72b7b5fffdffbbd38bdc8e1a22547503313b6b46ba067ca27c4cc984f,不明,不明,不明,不明,確認なし,ランダム,不明,0,0,qwen15_reused,target_free_semantic_v1
06a4c868b77e04f0391231c75bc3f309d6903a6405c8aa7e6ec04a0e210bb9e4,不明,不明,FC初期,名義変更可,不明,番手選択,不明,0,0,qwen15_reused,target_free_semantic_v1
06a818348daffd317226d652e3f4c6b1f558c222f7b6fa9292c8d09a0dfdf73e,バルコニー,後方,FC初期,不明,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
06b05ede7ab0bbee2f4e4726406240963d2c364ada66e67cf07831195bad7fcf,不明,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
06cccdcbe0d678fc00aa3e024a1aaa3f9ae993f66e269bce89ea8d8b34abf334,不明,不明,復活,不明,不明,QR譲渡,通常,0,0,qwen15_reused,target_free_semantic_v1
06cd51a43b34482fa2fc00a444a5610b42e1b97b19351a093aee52117086e139,バルコニー,後方,復活,女性名義,対応可,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
06e965dc3c2bd3ab1f43e02716c5bca3d710bf2ba738b6ff6c5bdc160b48013d,アリーナ,不明,復活,不明,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
06f0b0a3d7cba516cdb7307b631f22c3682f8bb1d98c2d3a12ca8be4e6657ee4,アリーナ,中列,FC初期,男性名義,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
06f560633708b42735c418bfe3d549487cba5374726e15c15946fd4bd06468f4,不明,中列,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
06f7ee9c51d266076c30857ec30f6e51d75b29262faa0cf9173eac7c7cc5ab17,不明,不明,不明,不明,確認あり,不明,不明,1,0,qwen15_reused,target_free_semantic_v1
06f8d91bb04c847e5b80255d0a2546f3e757f30ba6d135ac4524104a764e2681,立見,中列,不明,名義変更可,確認あり,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
06fa9c5f182cafdd91a79768eecda7b0991ed436555bde664af85eff408dbb95,不明,不明,不明,他人名義,不明,番手選択,通常,0,0,qwen15_reused,target_free_semantic_v1
06fec090e179e0cf4c2e5807ea63a28c44206bff9829aa889f5110f0adb825f6,不明,不明,復活,男性名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0703c281059fad6446bf168b2b5a3caddf5de2ba2a65e0cee6d5bac0a4bd6bc8,不明,不明,FC初期,名義変更可,対応不可,同行,通常,1,0,qwen15_reused,target_free_semantic_v1
0704e49fc6f6ebfa8b9ecb187b9346d347054ed8495bfb7d73cf4ce260a20e14,不明,不明,FC初期,不明,不明,単独,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
07091e22459a5b1e910bc7ad27662b5bb2cb3fc7e28c0a32ad1de76f83148eeb,バルコニー,後方,FC初期,他人名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
07121eded9d3b60daaa5f339aae9f9c9d1f6d4c02cf2bfa453f17abc5778d49d,不明,不明,不明,不明,不明,同行,不明,1,0,qwen15_reused,target_free_semantic_v1
07289581146d6183e28422877eb585f1edd03bc884892aacc3c118463a557b07,不明,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
073150d67b3ead20cc77e26804ed9e74ec8091194813af2f9da07dc62a10a10e,不明,不明,不明,名義変更可,確認あり,QR譲渡,不明,1,0,qwen15_reused,target_free_semantic_v1
074114c0eed9a9766f8a1cb04250f4905daaf6001a5c94575a396c9ce0f3c267,不明,中列,不明,不明,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0748c2b483aeb9de29425e5ed03865368f98a3201eaa71a95f2faac0a839870b,不明,不明,不明,不明,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
075dcf6031113f0fd162a16bccfa89d8e6ecd2e90562745f3d4a3cde854dd817,立見,中列,FC初期,他人名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
07676769db83ffe4a1df1ffa034106ffda55e507a75f5f02bda6daaf32d06644,スタンド,不明,FC初期,女性名義,不明,不明,見切れ,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0774a3442caaf7f4cc34861b0f3f57d101c6f54b615b1ed54697eada33b37e98,不明,不明,不明,不明,不明,ランダム,不明,0,0,qwen15_reused,target_free_semantic_v1
077fcccd09f433b725712739aa46b445cb6d61f9d85280847ff6bd513edf947f,不明,不明,不明,名義変更可,不明,同行,通常,1,0,qwen15_reused,target_free_semantic_v1
07c2e5233f268cb9cf9b434c414441abf84f31b0ca897231e214356afea41625,スタンド,中列,復活,女性名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
07c39acf6d8783bddf54938c52bb8179215c20c4f6e8ce32385c54c605f45cb0,不明,不明,FC初期,名義変更可,不明,不明,通常,1,0,qwen15_reused,target_free_semantic_v1
07c6b769c3607bc729f9650dff552e82575db4bb33d5bb1b59be814e43fdfdc9,不明,中列,FC初期,他人名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
07c741daac88bc0e26bcc430f49afc14043563cd82ecc3afe7078bcf8c8a2c19,アリーナ,不明,FC初期,他人名義,確認あり,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
07d1701782e92a1b76b12606409244dc812a9a8ea81ac41b3acc046fc9dbb1c5,バルコニー,中列,FC初期,男性名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
07debd3115ef3adce8831b3c8393f623039f6c8cdb4bc84d6b405b704b15dcf6,バルコニー,不明,不明,不明,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
07e19289d17dd59fd1c9efde0fc7575ed90bceb8bf077a812da7612e14debe1a,不明,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
07e2efa70a18e4becb899f54d1bb659f2f36f35ee38557744676c5bcdd020303,不明,不明,不明,他人名義,不明,番手選択,不明,1,0,qwen15_reused,target_free_semantic_v1
07ebe9d48ba66b912c21060aec2e2705e31de0d0444ac4f38efb8ba4638cb4b7,スタンド,中列,FC初期,不明,確認あり,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
07f22496632b2af8e717bd007f3e772c55c72142896f547a0a9f23d5c7b50f63,不明,不明,不明,名義変更可,不明,不明,見切れ,0,0,qwen15_reused,target_free_semantic_v1
07f59a5f3c72d5d8d76eb1d990d73647910b4e4d7586fe3a2fe3ce7f8354554e,不明,不明,FC初期,女性名義,確認なし,不明,不明,1,0,qwen_semantic_compact,target_free_semantic_v1
07f8255610f9d58b1da93c32ab0361f30b9e482ae2b5a6e93b6799a0b3ae3e69,不明,不明,不明,名義変更可,確認あり,QR譲渡,不明,1,0,qwen15_reused,target_free_semantic_v1
0803086ae709a029548f468e1467e75855b6f0c0cd71bdb44d132afac1703ab0,不明,不明,不明,不明,対応可,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
08047bbd2e96f63d89bf986232b3b9c89a7f523329fe7239dbaa9d7348ef1258,不明,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
0810f75c06c0aa585ab289bc3fee95e7abf5a21d3b0cd6c1a41ee6540a3fb467,スタンド,前方,FC初期,不明,対応不可,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
08148fa93e1e47a79c39b067e40139042e497a4a9f6259c60f6bb8897b39707a,不明,不明,不明,本人名義,不明,不明,不明,1,0,qwen15_reused,target_free_semantic_v1
0819bbafcd850b6c734b2c41dd6a29143d334dd27b9ce2631e7ccf2740cc6076,スタンド,中列,FC初期,本人名義,対応不可,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
081bbe7b9a5ac725f72cb9d7887775a5a8618295b0340b9481b4e675e82e46ea,スタンド,不明,不明,本人名義,対応不可,同行,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
082353f14dbf0cfa43062158ca00af45276fbfbd5a42b2d249c2c8ed1686e59d,不明,不明,不明,他人名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
084f28d0c27202e32f823aa323f7a70fb9c079aabdc2fc3488a57809ac1eacf5,不明,前方,復活,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0855603d514f5e570261afdd8ab0f837478be6d5dd1e061298966bfd7390f5ec,アリーナ,中列,制作開放,不明,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0887d0901b70eec9fd6146226c4706f8d637d183acb182ca839f3d3ab6fea44d,不明,不明,不明,不明,確認あり,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
08adf90295962c681feb0746fabe79b643a850d6632c41bc304f22f6f271a315,バルコニー,中列,復活,男性名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
08b16cbfdfe40be2f59ac72bbaf3e7db41e99e5480b4bac52e4cd898c05a6bba,バルコニー,不明,FC初期,他人名義,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
08c551398dcd1753fbdb3b16d12f937cc092892d6e839952353ffc92925743b6,不明,不明,不明,不明,対応不可,同行,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
08d4675d14406bab29abb79de87584b1c2a5db36a2d0f0c8a9c3d03e7a2b5eeb,不明,不明,一般,不明,不明,不明,注釈,0,0,qwen15_reused,target_free_semantic_v1
08e27d401d31d0243a37a4688898609943623a80bbe402c249b67f9ae6548f84,バルコニー,後方,FC初期,男性名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
08ee5f10c5622e146db82733597dfaedafdce25396b09ce7dfa6eb272f410bd3,不明,不明,不明,女性名義,確認あり,同行,不明,1,0,qwen15_reused,target_free_semantic_v1
08eecc1ae668c3e5c08b94a7a0277625b5e2357404ad2cafa7fbdacaae8efafb,不明,不明,不明,他人名義,不明,同行,不明,0,0,qwen15_reused,target_free_semantic_v1
08f798cb5021ac936901edeedb14b392aac5f93a58b76bcf796a3dd700084974,不明,不明,不明,不明,不明,単独,不明,0,0,qwen15_reused,target_free_semantic_v1
08f890bfb7559874c71c84db579fdefdc9e19e740dc2e3eadd00a07facca78a0,不明,不明,不明,名義変更可,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
0901a49981f6531350e0864cfd1fa72dfbcfb66032f4c25ddf01ab6705a71dc0,不明,不明,不明,不明,不明,不明,不明,0,0,parse_error,target_free_semantic_v1
09048c14f996de191e6d8a25e1a7d01941991222b0de8a670fb921cb9278bef7,不明,不明,不明,他人名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
090f7899449c0ba7cfaa9e68e4bc00b554bfdc2c3a8bb066fd81c58f2dfec950,不明,不明,FC初期,他人名義,確認あり,同行,通常,1,0,qwen15_reused,target_free_semantic_v1
0928fcd49033552f584b8c17519bd192d52b474eabd68840d53ed65c4af12e53,バルコニー,中列,不明,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
093417e6b5aa85ce7b397654eb368357c5b12eed2470c710c9ebb9c3f1b96bb0,スタンド,不明,FC初期,不明,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
09462f67ac90378be8b84df2ceabd0767b99cc828081d7d4b1c6631b885dcdf7,アリーナ,不明,復活,不明,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
095e775ea46c3aa6816ca126cac3da132b044b9b87b32e33a35a1e9e4fbd7192,不明,不明,不明,不明,不明,不明,不明,0,1,qwen_semantic_compact,target_free_semantic_v1
0967f37b83ab6e546be4790908d01f16cd38f8ca9912f21238f9081554244556,バルコニー,中列,不明,不明,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0975453f838889ea618c093f3c9896bb8cab04b96321b4ea78c4ba6b135c8915,アリーナ,不明,復活,不明,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0977603d75c5fd2c69ab24685c0431928fdbe92089739cad282df139a2b93285,バルコニー,不明,不明,男性名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
097c48b1022ed3d088b80b36b072b47c042e2cce03ba4b0c8863b92aa71edee3,不明,不明,FC初期,不明,不明,不明,不明,1,0,qwen15_reused,target_free_semantic_v1
09825ed3379f610f92736b37d5f1dc2c6f26fb3450b3579e56b7aa27a30f40a7,不明,中列,FC初期,他人名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
09a75d1dc98926a716ddaebdc2b2e876f8871fa753894c6b67b8b745859c4b66,バルコニー,後方,不明,不明,確認なし,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
09b230d1ada6b55da6026493f40fbcb2c57c97a461319dd11d787cbd7324c534,不明,不明,FC初期,不明,不明,QR譲渡,通常,1,0,qwen15_reused,target_free_semantic_v1
09b940b913f498449dbc659bad3a42886cbd56adc06e8355e6c4212d62138ff2,アリーナ,不明,復活,不明,不明,不明,不明,1,0,qwen_semantic_compact,target_free_semantic_v1
09bab53a865ec1ff2d7c8885ab9d1bf3ce2868021864f1f1943193c0c1681c6e,不明,中列,FC初期,不明,確認なし,単独,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
09d70d77d3b03fd66f1d631778d15f261703f0a0999b3d137365470419debd38,バルコニー,中列,FC初期,男性名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
09db73cf151af6b492e2680fc284d4844aded8a7d599966ad2c07537a8f29186,不明,中列,FC初期,名義変更可,確認なし,不明,通常,0,0,qwen_semantic_compact,target_free_semantic_v1
09ddc601c22ed1001a1416644f80ab3f330d65402d5978e9e6fa157a65e6894f,不明,不明,FC初期,不明,確認あり,単独,通常,1,0,qwen15_reused,target_free_semantic_v1
09e99dc7bab118335ac3eacd3b8828a9444c497c5784ba2c579dac7f51fdc2f9,不明,不明,FC初期,本人名義,確認なし,QR譲渡,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
09f7e8fd0107b5d5ea8ca13ea588e7c10010393e5198635f7a05bf749f2bf3ad,バルコニー,不明,不明,本人名義,不明,不明,通常,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0a08084dad7af7ba826372c5946d35a05a286feaa7c55e4006540531fdc5bcea,立見,中列,不明,不明,対応不可,ランダム,不明,0,1,qwen_semantic_compact_recovered8,target_free_semantic_v1
0a10816bcca9cf6d75e2206f118783ad8270bbd4e60a6570f9d75a442f073bf8,スタンド,中列,復活,不明,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0a117cc1cd1f1256abc17962cebb35a341d4c42dd9db554ad8f2676c01c41de9,不明,不明,不明,不明,不明,QR譲渡,通常,1,0,qwen15_reused,target_free_semantic_v1
0a1cf8b2844113b055d6c14678e7aa316bf4514f764b43ed33b95b0c519c4855,不明,不明,不明,不明,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
0a1ea719e07e0e37ae3b0ca20b7588f1b92833a4abaf5029a11dccc9c14bb58e,不明,不明,FC初期,名義変更可,不明,不明,通常,0,0,qwen15_reused,target_free_semantic_v1
0a1f12f514c11b38f6b5a7eb2e3f59dabe1dafb83c91c7b5cde14eff5d0a909a,バルコニー,中列,FC初期,本人名義,対応可,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0a25e23a8b4c4debad55cbe440f29c13c0e7132f0593157f5407358ec00926ee,バルコニー,中列,FC初期,他人名義,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0a263e244e3de89232ea6df6951f68338bcbf905576a5a5a2dd21724dbf73fd9,スタンド,中列,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
0a308e173a83f62b0c8a6330c3f11352aa0cb2e6c319159440571ee753cdb1f6,不明,不明,不明,不明,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
